,id,lang,difficulty,word_count,title_length,opened,translated,spoken,liked,closed,avg_reading_time,std_reading_time,avg_reading_time_OOF,std_reading_time_OOF,avg_reading_time_firsttrans,std_reading_time_firsttrans,feedback_difficulty_easy,feedback_difficulty_ok,feedback_difficulty_hard,feedback_difficulty_too_hard
547,207306,fr,63,330,10,1,22,1,0,1,2685.0,0.0,2685.0,0.0,123.0,0.0,0,0,0,0
548,207402,fr,64,142,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,207535,fr,50,94,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
550,294439,fr,86,163,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
551,294440,fr,54,348,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0
552,207538,fr,82,256,12,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0
553,207539,fr,69,522,12,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0
554,207540,fr,71,1212,10,1,103,0,0,2,550.0,0.0,550.0,0.0,213.5,213.5,0,0,0,0
555,294442,fr,53,394,8,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0
556,207542,fr,78,610,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,207556,fr,74,433,13,1,93,3,0,3,854.0,0.0,854.0,0.0,366.0,258.8010819142764,0,0,0,0
558,207557,fr,57,493,8,2,82,2,0,2,976.0,0.0,976.0,0.0,976.0,0.0,0,0,0,0
559,294447,fr,52,564,8,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0
560,207562,fr,76,459,10,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0
561,207563,fr,76,565,9,1,68,1,0,1,733.0,0.0,733.0,0.0,0.0,0.0,0,0,0,0
562,207564,fr,69,1043,8,1,112,0,0,0,0,0,0,0,0,0,0,0,0,0
563,207576,fr,54,269,13,1,61,1,0,1,732.0,0.0,732.0,0.0,366.0,0.0,0,0,0,0
564,207577,fr,76,150,8,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0
565,207578,fr,68,584,10,4,55,1,1,3,458.0,397.0,458.0,397.0,427.5,427.5,0,0,0,0
566,207580,fr,65,295,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
567,207581,fr,56,131,12,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
568,294455,fr,59,77,5,1,0,0,0,1,61.0,0.0,61.0,0.0,0.0,0.0,0,0,0,0
569,207583,fr,76,95,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
570,207584,fr,74,196,8,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
571,294456,fr,30,322,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
572,294457,fr,59,479,15,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0
573,207588,fr,65,77,4,0,0,0,0,1,1648.0,0.0,1648.0,0.0,0.0,0.0,0,0,0,0
574,294458,fr,59,484,13,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0
575,207600,fr,56,462,6,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0
576,207613,fr,74,452,14,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0
