,id,lang,difficulty,word_count,title_length,opened,translated,spoken,liked,closed,avg_reading_time,std_reading_time,avg_reading_time_OOF,std_reading_time_OOF,avg_reading_time_firsttrans,std_reading_time_firsttrans,feedback_difficulty_easy,feedback_difficulty_ok,feedback_difficulty_hard,feedback_difficulty_too_hard
256,1406597,de,41,127,8,2,24,0,0,2,133.0,13.0,133.0,13.0,70.5,63.5,0,0,0,0
257,1420703,de,51,589,10,2,10,0,0,1,2129.0,0.0,1514.0,0.0,0.0,0.0,0,0,0,0
258,1503155,de,47,178,10,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0
259,1503153,de,52,445,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,1503160,de,51,200,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
261,1503946,de,42,349,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,1508494,de,52,135,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
263,1508496,de,49,181,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,1508493,de,46,255,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,1419059,de,30,663,12,2,32,0,0,2,220.0,72.0,218.5,70.5,201.5,73.5,0,0,0,0
266,1418781,de,55,532,7,1,24,0,0,1,275.0,0.0,275.0,0.0,273.0,0.0,0,0,0,0
267,1418959,de,39,450,8,1,31,0,0,1,811.0,0.0,176.0,0.0,809.0,0.0,0,0,0,0
268,1465366,de,39,840,9,1,31,0,0,1,464.0,0.0,439.0,0.0,448.0,0.0,0,0,0,0
269,1464905,de,42,181,8,1,21,0,0,1,91.0,0.0,91.0,0.0,87.0,0.0,0,0,0,0
270,1501828,de,34,521,7,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0
271,1501948,de,33,544,8,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
272,1503042,de,40,260,9,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
273,1502182,de,44,498,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
274,1501954,de,57,653,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
275,1490149,de,55,774,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
276,1500053,de,43,604,13,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
277,1499592,de,46,198,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278,1503511,de,53,98,7,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0
279,1406595,de,45,160,6,7,14,0,0,3,24164.666666666668,34009.269445582366,116.5,51.5,87.0,28.0,0,0,0,0
280,1410263,de,42,525,6,1,16,0,0,1,89032.0,0.0,287.0,0.0,160.0,0.0,0,0,0,0
281,1417333,de,35,261,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
282,1419491,de,44,164,9,1,22,0,0,1,201.0,0.0,151.0,0.0,172.0,0.0,0,0,0,0
283,1467721,de,35,183,11,2,16,0,0,2,417.0,0.0,417.0,0.0,391.0,0.0,0,0,0,0
284,1465081,de,32,469,8,3,48,0,0,3,404.6666666666667,188.29822681645788,404.6666666666667,188.29822681645788,389.6666666666667,189.7267040303558,0,0,0,0
285,1463863,de,59,240,8,1,18,0,0,1,588.0,0.0,533.0,0.0,558.0,0.0,0,0,0,0
286,1468463,de,33,217,13,2,16,0,0,1,271.0,0.0,271.0,0.0,251.0,0.0,0,0,0,0
287,1463862,de,58,494,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
288,1476271,de,48,165,5,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0
289,1498182,de,41,177,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,1500611,de,51,204,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,1457085,de,55,291,7,7,110,0,0,5,231.75,112.39745326296321,228.5,107.78102801513818,214.75,105.97021987332101,0,0,0,0
292,1456957,de,52,346,13,1,3,0,0,1,31.0,0.0,31.0,0.0,29.0,0.0,0,0,0,0
293,1457027,de,53,455,7,1,38,0,0,1,252.0,0.0,252.0,0.0,245.0,0.0,0,0,0,0
294,1456857,de,35,614,10,1,34,0,0,1,373.0,0.0,373.0,0.0,369.0,0.0,0,0,0,0
295,1456624,de,39,581,7,1,27,0,0,1,270.0,0.0,270.0,0.0,261.0,0.0,0,0,0,0
296,1447315,de,41,218,10,1,11,0,0,1,125.0,0.0,125.0,0.0,116.0,0.0,0,0,0,0
297,1457166,de,60,232,9,1,10,0,0,1,37.0,0.0,37.0,0.0,34.0,0.0,0,0,0,0
298,1456856,de,60,207,5,1,9,0,0,1,63.0,0.0,63.0,0.0,53.0,0.0,0,0,0,0
299,1457090,de,46,127,14,1,11,0,0,1,53.0,0.0,53.0,0.0,46.0,0.0,0,0,0,0
300,1450144,de,62,203,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1462316,de,54,496,7,1,26,0,0,1,370.0,0.0,370.0,0.0,358.0,0.0,0,0,0,0
302,1475286,de,53,199,12,2,18,0,0,1,146.0,0.0,146.0,0.0,141.0,0.0,0,0,0,0
303,1475209,de,51,255,11,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0
304,1476100,de,44,142,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
305,1476020,de,46,775,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,1502186,de,48,609,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
307,1502190,de,38,756,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,1502178,de,55,599,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,1502485,de,37,288,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,1491985,de,53,466,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,1495539,de,43,591,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1405983,de,47,197,11,1,8,0,0,1,154.0,0.0,154.0,0.0,130.0,0.0,0,0,0,0
313,1406516,de,52,280,6,4,31,0,0,1,147.0,0.0,147.0,0.0,131.0,0.0,0,0,0,0
314,1420205,de,57,518,8,3,273,0,1,2,319.0,53.0,319.0,53.0,311.0,50.0,0,0,0,0
315,1420204,de,48,413,8,2,10,0,0,1,305.0,0.0,305.0,0.0,251.0,0.0,0,0,0,0
316,1419859,de,36,159,7,1,4,0,0,1,165.0,0.0,165.0,0.0,97.0,0.0,0,0,0,0
317,1420299,de,47,704,8,1,9,0,0,1,381.0,0.0,381.0,0.0,348.0,0.0,0,0,0,0
318,1420298,de,42,150,9,3,159,0,0,3,101.0,65.55913361233506,101.0,65.55913361233506,50.333333333333336,40.41726803676314,0,0,0,0
319,1456780,de,53,403,14,1,4,0,0,1,195.0,0.0,195.0,0.0,104.0,0.0,0,0,0,0
320,1456621,de,34,920,6,1,9,0,0,1,365.0,0.0,365.0,0.0,290.0,0.0,0,0,0,0
321,1456615,de,38,864,11,1,5,0,0,1,290.0,0.0,290.0,0.0,228.0,0.0,0,0,0,0
322,1466320,de,58,264,7,1,6,0,0,1,137.0,0.0,137.0,0.0,124.0,0.0,0,0,0,0
323,1465246,de,42,284,6,1,2,0,1,1,87.0,0.0,87.0,0.0,75.0,0.0,0,0,0,0
