,id,lang,difficulty,word_count,title_length,opened,translated,spoken,liked,closed,avg_reading_time,std_reading_time,avg_reading_time_OOF,std_reading_time_OOF,avg_reading_time_firsttrans,std_reading_time_firsttrans,feedback_difficulty_easy,feedback_difficulty_ok,feedback_difficulty_hard,feedback_difficulty_too_hard
76,1222131,es,60,468,5,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0
77,1223343,es,69,614,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78,1221072,es,63,575,13,1,2,0,0,1,104.0,0.0,104.0,0.0,38.0,0.0,0,0,0,0
79,1205419,es,68,2008,16,5,34,31,0,4,331.0,212.0,323.5,204.5,286.5,206.5,0,0,0,0
80,1272912,es,67,226,15,1,3,0,0,1,36.0,0.0,36.0,0.0,13.0,0.0,0,0,0,0
81,1305953,es,60,187,15,1,0,0,1,1,103.0,0.0,74.0,0.0,0.0,0.0,0,0,0,0
82,1213176,es,63,1579,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1233587,es,56,275,11,1,13,0,0,1,180.0,0.0,180.0,0.0,134.0,0.0,0,0,0,0
84,1416480,es,100,18,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85,1416483,es,100,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1421824,es,21,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,1298142,es,51,181,11,5,17,0,1,5,5284.0,5200.0,145.5,61.5,20.0,11.0,0,0,0,0
88,1137592,es,42,93,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1111988,es,38,106,6,2,0,0,0,1,324.0,0.0,0,0,0,0,0,0,0,0
90,1412242,es,58,909,13,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1510369,es,67,124,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1625481,es,68,1204,11,1,0,0,0,1,64.0,0.0,64.0,0.0,0.0,0.0,0,0,0,0
93,1669034,es,64,97,17,1,0,0,0,1,105.0,0.0,105.0,0.0,0.0,0.0,0,0,0,0
94,1681177,es,66,427,20,1,0,0,0,1,235.0,0.0,213.0,0.0,0.0,0.0,0,0,0,0
95,1653969,es,53,1875,21,27,0,0,4,26,298.5,386.44178086744193,164.75,189.08381078241467,0.0,0.0,0,0,0,0
96,1432834,es,82,1393,17,2,4,0,0,2,2076.0,0.0,0,0,0,0,0,0,0,0
97,1509582,es,90,1179,12,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98,1075222,es,28,196,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1421035,es,52,1389,28,1,28,3,0,1,14260.0,0.0,287.0,0.0,10080.0,0.0,0,0,0,0
100,1518557,es,63,1146,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1518555,es,80,1532,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,1518170,es,79,1286,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1642930,es,96,1741,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
104,1563745,es,89,779,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1563744,es,77,1355,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1563624,es,94,766,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1501748,es,67,1726,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1502756,es,62,102,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109,1521704,es,66,106,7,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0
110,1531212,es,66,103,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1591945,es,69,938,26,3,0,0,0,3,468.0,0.0,0,0,0,0,0,0,0,0
112,1622844,es,67,858,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1629084,es,69,2031,18,1,0,0,0,1,58.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0
114,1654154,es,69,367,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
115,1657193,es,68,846,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
116,1654153,es,72,554,11,1,0,0,0,1,85.0,0.0,85.0,0.0,0.0,0.0,0,0,0,0
117,1654683,es,72,554,11,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
118,1656789,es,95,1572,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1684711,es,93,1500,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120,1579737,es,54,1770,22,3,0,0,0,3,281.0,243.0,38.0,0.0,0.0,0.0,0,0,0,0
121,1658315,es,58,2082,21,2,0,0,0,2,390.0,0.0,384.0,0.0,0.0,0.0,0,0,0,0
122,1717734,es,93,644,7,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0
123,1719698,es,74,426,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
124,1719700,es,80,2959,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
